ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct,implied_volatility,probability_itm
O:MU160108C00012500,2016-01-04,2016-01-08,MU,C,12.5,2,0.39,0.39,,NO,0.39,,0.39,,0.39,0.39,1,1451883600000000000,4,,,,,,,,,0.0034,0.39,,,
O:MU160108C00013500,2016-01-04,2016-01-08,MU,C,13.5,42,0.14,0.15,,NO,0.14,,0.13,,0.15,0.13,4,1451883600000000000,4,,,,,,,,,0.0034,0.14,,,
O:MU160108C00014000,2016-01-04,2016-01-08,MU,C,14.0,1873,0.01,0.11,,NO,0.06,,0.01,,0.12,0.01,59,1451883600000000000,4,,,,,,,,,0.0034,0.06,,,
O:MU160108C00014500,2016-01-04,2016-01-08,MU,C,14.5,1792,0.02,0.06,,NO,0.04,,0.02,,0.06,0.02,102,1451883600000000000,4,,,,,,,,,0.0034,0.04,,,
O:MU160108C00015000,2016-01-04,2016-01-08,MU,C,15.0,270,0.01,0.02,,NO,0.02,,0.01,,0.02,0.01,63,1451883600000000000,4,,,,,,,,,0.0034,0.02,,,
O:MU160108C00015500,2016-01-04,2016-01-08,MU,C,15.5,21,0.0,0.0,,NO,0.0,,0.0,,0.01,0.0,5,1451883600000000000,4,,,,,,,,,0.0034,0.0,,,
O:MU160108C00016000,2016-01-04,2016-01-08,MU,C,16.0,5,0.0,0.0,,NO,0.0,,0.0,,0.0,0.0,1,1451883600000000000,4,,,,,,,,,0.0034,0.0,,,
O:MU160115C00005000,2016-01-11,2016-01-15,MU,C,5.0,2,1.8,1.8,-62.85,YES,1.8,13.37,1.8,13.37,1.8,1.8,1,1452488400000000000,4,13.37,12.53,13.46,12.21,13.46,11.08,11.66,11.66,0.0034,1.8,13.37,,
O:MU160115C00009000,2016-01-11,2016-01-15,MU,C,9.0,100,0.91,0.91,-33.14,YES,0.91,6.76,0.91,6.76,0.91,0.91,2,1452488400000000000,4,13.37,12.53,13.46,12.21,13.46,11.08,11.66,11.66,0.0034,0.91,6.76,,
O:MU160115C00011500,2016-01-11,2016-01-15,MU,C,11.5,88,0.44,0.27,-14.56,YES,0.33,2.45,0.22,1.63,0.44,0.22,6,1452488400000000000,4,13.37,12.53,13.46,12.21,13.46,11.08,11.66,11.66,0.0034,0.33,3.27,,
O:MU160115C00012000,2016-01-11,2016-01-15,MU,C,12.0,586,0.19,0.17,-10.85,NO,0.16,1.19,0.12,0.89,0.2,0.12,34,1452488400000000000,4,13.37,12.53,13.46,12.21,13.46,11.08,11.66,11.66,0.0034,0.16,1.49,,
O:MU160115C00012500,2016-01-11,2016-01-15,MU,C,12.5,1001,0.17,0.08,-7.13,NO,0.12,0.85,0.06,0.45,0.17,0.06,100,1452488400000000000,4,13.37,12.53,13.46,12.21,13.46,11.08,11.66,11.66,0.0034,0.12,1.26,,
O:MU160115C00013000,2016-01-11,2016-01-15,MU,C,13.0,3981,0.1,0.04,-3.42,NO,0.06,0.45,0.02,0.15,0.1,0.02,155,1452488400000000000,4,13.37,12.53,13.46,12.21,13.46,11.08,11.66,11.66,0.0034,0.06,0.74,,
O:MU160115C00013500,2016-01-11,2016-01-15,MU,C,13.5,2096,0.04,0.01,0.3,NO,0.02,0.19,0.01,0.07,0.04,0.01,108,1452488400000000000,4,13.37,12.53,13.46,12.21,13.46,11.08,11.66,11.66,0.0034,0.02,0.3,0.0443,0.2629
O:MU160115C00014000,2016-01-11,2016-01-15,MU,C,14.0,1632,0.03,0.0,4.01,NO,0.02,0.11,0.0,0.0,0.03,0.0,92,1452488400000000000,4,13.37,12.53,13.46,12.21,13.46,11.08,11.66,11.66,0.0034,0.02,0.22,0.2932103116129427,0.0975520217969937
O:MU160115C00014500,2016-01-11,2016-01-15,MU,C,14.5,1010,0.01,0.0,7.73,NO,0.0,0.04,0.0,0.0,0.01,0.0,51,1452488400000000000,4,13.37,12.53,13.46,12.21,13.46,11.08,11.66,11.66,0.0034,0.0,0.07,,
