ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry
O:MU230113C00047500,2023-01-09,2023-01-13,MU,C,47.5,6,2.31,2.31,2.31,2.31,2,1673240400000000000,4,56.82,56.36,57.52,55.65,57.52,56.93,56.97,56.97
O:MU230113C00048000,2023-01-09,2023-01-13,MU,C,48.0,1,1.98,1.98,1.98,1.98,1,1673240400000000000,4,56.82,56.36,57.52,55.65,57.52,56.93,56.97,56.97
O:MU230113C00049000,2023-01-09,2023-01-13,MU,C,49.0,17,1.74,1.93,2.11,1.72,9,1673240400000000000,4,56.82,56.36,57.52,55.65,57.52,56.93,56.97,56.97
O:MU230113C00049500,2023-01-09,2023-01-13,MU,C,49.5,1,1.71,1.71,1.71,1.71,1,1673240400000000000,4,56.82,56.36,57.52,55.65,57.52,56.93,56.97,56.97
O:MU230113C00050000,2023-01-09,2023-01-13,MU,C,50.0,20,1.52,1.65,1.85,1.52,9,1673240400000000000,4,56.82,56.36,57.52,55.65,57.52,56.93,56.97,56.97
O:MU230113C00051000,2023-01-09,2023-01-13,MU,C,51.0,33,1.38,1.36,1.59,1.25,17,1673240400000000000,4,56.82,56.36,57.52,55.65,57.52,56.93,56.97,56.97
O:MU230113C00052000,2023-01-09,2023-01-13,MU,C,52.0,200,1.35,1.18,1.36,1.11,11,1673240400000000000,4,56.82,56.36,57.52,55.65,57.52,56.93,56.97,56.97
O:MU230113C00052500,2023-01-09,2023-01-13,MU,C,52.5,21,1.12,1.04,1.27,1.01,13,1673240400000000000,4,56.82,56.36,57.52,55.65,57.52,56.93,56.97,56.97
O:MU230113C00053000,2023-01-09,2023-01-13,MU,C,53.0,80,1.0,0.94,1.18,0.84,39,1673240400000000000,4,56.82,56.36,57.52,55.65,57.52,56.93,56.97,56.97
O:MU230113C00054000,2023-01-09,2023-01-13,MU,C,54.0,215,0.8,0.73,0.92,0.62,69,1673240400000000000,4,56.82,56.36,57.52,55.65,57.52,56.93,56.97,56.97
O:MU230113C00055000,2023-01-09,2023-01-13,MU,C,55.0,460,0.62,0.55,0.74,0.46,159,1673240400000000000,4,56.82,56.36,57.52,55.65,57.52,56.93,56.97,56.97
O:MU230113C00056000,2023-01-09,2023-01-13,MU,C,56.0,2281,0.42,0.39,0.54,0.32,344,1673240400000000000,4,56.82,56.36,57.52,55.65,57.52,56.93,56.97,56.97
O:MU230113C00057000,2023-01-09,2023-01-13,MU,C,57.0,1711,0.31,0.26,0.41,0.22,533,1673240400000000000,4,56.82,56.36,57.52,55.65,57.52,56.93,56.97,56.97
O:MU230113C00057500,2023-01-09,2023-01-13,MU,C,57.5,355,0.27,0.2,0.34,0.18,158,1673240400000000000,4,56.82,56.36,57.52,55.65,57.52,56.93,56.97,56.97
O:MU230113C00058000,2023-01-09,2023-01-13,MU,C,58.0,635,0.24,0.16,0.28,0.14,243,1673240400000000000,4,56.82,56.36,57.52,55.65,57.52,56.93,56.97,56.97
O:MU230113C00059000,2023-01-09,2023-01-13,MU,C,59.0,1152,0.12,0.1,0.18,0.08,175,1673240400000000000,4,56.82,56.36,57.52,55.65,57.52,56.93,56.97,56.97
O:MU230113C00060000,2023-01-09,2023-01-13,MU,C,60.0,2106,0.07,0.06,0.12,0.05,215,1673240400000000000,4,56.82,56.36,57.52,55.65,57.52,56.93,56.97,56.97
O:MU230113C00061000,2023-01-09,2023-01-13,MU,C,61.0,316,0.06,0.03,0.06,0.03,86,1673240400000000000,4,56.82,56.36,57.52,55.65,57.52,56.93,56.97,56.97
O:MU230113C00062000,2023-01-09,2023-01-13,MU,C,62.0,946,0.02,0.02,0.04,0.02,53,1673240400000000000,4,56.82,56.36,57.52,55.65,57.52,56.93,56.97,56.97
O:MU230113C00063000,2023-01-09,2023-01-13,MU,C,63.0,164,0.01,0.01,0.02,0.01,28,1673240400000000000,4,56.82,56.36,57.52,55.65,57.52,56.93,56.97,56.97
O:MU230113C00064000,2023-01-09,2023-01-13,MU,C,64.0,114,0.02,0.02,0.02,0.01,22,1673240400000000000,4,56.82,56.36,57.52,55.65,57.52,56.93,56.97,56.97
O:MU230113C00065000,2023-01-09,2023-01-13,MU,C,65.0,139,0.01,0.01,0.01,0.0,34,1673240400000000000,4,56.82,56.36,57.52,55.65,57.52,56.93,56.97,56.97
O:MU230113C00066000,2023-01-09,2023-01-13,MU,C,66.0,9,0.01,0.01,0.01,0.0,7,1673240400000000000,4,56.82,56.36,57.52,55.65,57.52,56.93,56.97,56.97
O:MU230113C00067000,2023-01-09,2023-01-13,MU,C,67.0,280,0.0,0.0,0.01,0.0,16,1673240400000000000,4,56.82,56.36,57.52,55.65,57.52,56.93,56.97,56.97
O:MU230113C00068000,2023-01-09,2023-01-13,MU,C,68.0,1,0.0,0.0,0.0,0.0,1,1673240400000000000,4,56.82,56.36,57.52,55.65,57.52,56.93,56.97,56.97
O:MU230113C00069000,2023-01-09,2023-01-13,MU,C,69.0,9,0.0,0.0,0.0,0.0,8,1673240400000000000,4,56.82,56.36,57.52,55.65,57.52,56.93,56.97,56.97
