ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct
O:MU190111C00026000,2019-01-07,2019-01-11,MU,C,26.0,10,2.03,2.03,-24.53,YES,2.03,5.89,2.03,5.89,2.03,2.03,1,1546837200000000000,4,33.7,34.0,34.45,33.31,34.45,36.01,36.73,36.73,0.024,2.03,5.89
O:MU190111C00026500,2019-01-07,2019-01-11,MU,C,26.5,3,1.88,1.88,-23.08,YES,1.88,5.46,1.88,5.46,1.88,1.88,1,1546837200000000000,4,33.7,34.0,34.45,33.31,34.45,36.01,36.73,36.73,0.024,1.88,5.46
O:MU190111C00027000,2019-01-07,2019-01-11,MU,C,27.0,102,1.76,1.8,-21.63,YES,1.78,5.17,1.76,5.11,1.8,1.76,4,1546837200000000000,4,33.7,34.0,34.45,33.31,34.45,36.01,36.73,36.73,0.024,1.78,5.22
O:MU190111C00028000,2019-01-07,2019-01-11,MU,C,28.0,2,1.56,1.6,-18.72,YES,1.58,4.59,1.56,4.53,1.6,1.56,2,1546837200000000000,4,33.7,34.0,34.45,33.31,34.45,36.01,36.73,36.73,0.024,1.58,4.64
O:MU190111C00029000,2019-01-07,2019-01-11,MU,C,29.0,3,1.25,1.25,-15.82,YES,1.25,3.63,1.25,3.63,1.25,1.25,1,1546837200000000000,4,33.7,34.0,34.45,33.31,34.45,36.01,36.73,36.73,0.024,1.25,3.63
O:MU190111C00029500,2019-01-07,2019-01-11,MU,C,29.5,31,1.18,1.17,-14.37,YES,1.18,3.43,1.17,3.4,1.19,1.17,3,1546837200000000000,4,33.7,34.0,34.45,33.31,34.45,36.01,36.73,36.73,0.024,1.18,3.45
O:MU190111C00030000,2019-01-07,2019-01-11,MU,C,30.0,23,0.95,1.1,-12.92,YES,1.02,2.98,0.95,2.76,1.1,0.95,6,1546837200000000000,4,33.7,34.0,34.45,33.31,34.45,36.01,36.73,36.73,0.024,1.02,3.19
O:MU190111C00030500,2019-01-07,2019-01-11,MU,C,30.5,11,0.93,0.9,-11.47,YES,0.92,2.66,0.9,2.61,0.93,0.9,2,1546837200000000000,4,33.7,34.0,34.45,33.31,34.45,36.01,36.73,36.73,0.024,0.92,2.7
O:MU190111C00031000,2019-01-07,2019-01-11,MU,C,31.0,143,0.71,0.78,-10.01,YES,0.8,2.31,0.71,2.06,0.88,0.71,16,1546837200000000000,4,33.7,34.0,34.45,33.31,34.45,36.01,36.73,36.73,0.024,0.8,2.55
O:MU190111C00031500,2019-01-07,2019-01-11,MU,C,31.5,189,0.6,0.66,-8.56,YES,0.69,2.0,0.6,1.74,0.78,0.6,21,1546837200000000000,4,33.7,34.0,34.45,33.31,34.45,36.01,36.73,36.73,0.024,0.69,2.26
