ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct,implied_volatility,probability_itm
O:MU220107C00050000,2022-01-03,2022-01-07,MU,C,50.0,1,11.36,11.36,-47.83,YES,11.36,11.85,11.36,11.85,11.36,11.36,1,1641186000000000000,4,93.9,95.75,95.84,93.48,95.84,94.45,97.19,97.19,0.0008,11.36,11.85,,
O:MU220107C00074000,2022-01-03,2022-01-07,MU,C,74.0,5,5.0,5.0,-22.78,YES,5.0,5.22,5.0,5.22,5.0,5.0,2,1641186000000000000,4,93.9,95.75,95.84,93.48,95.84,94.45,97.19,97.19,0.0008,5.0,5.22,,
O:MU220107C00076000,2022-01-03,2022-01-07,MU,C,76.0,2,4.82,4.86,-20.7,YES,4.84,5.05,4.82,5.03,4.86,4.82,2,1641186000000000000,4,93.9,95.75,95.84,93.48,95.84,94.45,97.19,97.19,0.0008,4.84,5.07,,
O:MU220107C00080000,2022-01-03,2022-01-07,MU,C,80.0,1,3.48,3.48,-16.52,YES,3.48,3.63,3.48,3.63,3.48,3.48,1,1641186000000000000,4,93.9,95.75,95.84,93.48,95.84,94.45,97.19,97.19,0.0008,3.48,3.63,,
O:MU220107C00082000,2022-01-03,2022-01-07,MU,C,82.0,1,3.33,3.33,-14.44,YES,3.33,3.47,3.33,3.47,3.33,3.33,1,1641186000000000000,4,93.9,95.75,95.84,93.48,95.84,94.45,97.19,97.19,0.0008,3.33,3.47,,
O:MU220107C00083000,2022-01-03,2022-01-07,MU,C,83.0,2,2.91,2.9,-13.39,YES,2.9,3.03,2.9,3.03,2.91,2.9,2,1641186000000000000,4,93.9,95.75,95.84,93.48,95.84,94.45,97.19,97.19,0.0008,2.9,3.04,,
O:MU220107C00084000,2022-01-03,2022-01-07,MU,C,84.0,10,2.84,2.8,-12.35,YES,2.62,2.74,2.41,2.51,2.84,2.41,8,1641186000000000000,4,93.9,95.75,95.84,93.48,95.84,94.45,97.19,97.19,0.0008,2.62,2.96,,
O:MU220107C00085000,2022-01-03,2022-01-07,MU,C,85.0,7,2.42,2.66,-11.31,YES,2.54,2.65,2.42,2.53,2.66,2.42,7,1641186000000000000,4,93.9,95.75,95.84,93.48,95.84,94.45,97.19,97.19,0.0008,2.54,2.78,,
O:MU220107C00086000,2022-01-03,2022-01-07,MU,C,86.0,8,2.41,2.41,-10.26,YES,2.41,2.51,2.41,2.51,2.41,2.41,1,1641186000000000000,4,93.9,95.75,95.84,93.48,95.84,94.45,97.19,97.19,0.0008,2.41,2.51,,
O:MU220107C00087000,2022-01-03,2022-01-07,MU,C,87.0,16,2.06,2.16,-9.22,YES,2.02,2.11,1.89,1.97,2.16,1.89,7,1641186000000000000,4,93.9,95.75,95.84,93.48,95.84,94.45,97.19,97.19,0.0008,2.02,2.25,,
