ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct,implied_volatility,probability_itm
O:KO180105C00043000,2018-01-02,2018-01-05,KO,C,43.0,8,0.7,0.68,-6.4,YES,0.69,1.5,0.68,1.48,0.7,0.68,2,1514869200000000000,3,45.91,45.54,45.94,45.5,45.94,46.07,46.2,46.2,0.0141,0.69,1.52,,
O:KO180105C00043500,2018-01-02,2018-01-05,KO,C,43.5,9,0.58,0.58,-5.31,YES,0.58,1.26,0.58,1.26,0.58,0.58,2,1514869200000000000,3,45.91,45.54,45.94,45.5,45.94,46.07,46.2,46.2,0.0141,0.58,1.26,,
O:KO180105C00044500,2018-01-02,2018-01-05,KO,C,44.5,5,0.33,0.33,-3.13,YES,0.33,0.72,0.33,0.72,0.33,0.33,2,1514869200000000000,3,45.91,45.54,45.94,45.5,45.94,46.07,46.2,46.2,0.0141,0.33,0.72,,
O:KO180105C00045000,2018-01-02,2018-01-05,KO,C,45.0,108,0.2,0.17,-2.05,YES,0.18,0.4,0.16,0.35,0.21,0.16,21,1514869200000000000,3,45.91,45.54,45.94,45.5,45.94,46.07,46.2,46.2,0.0141,0.18,0.46,,
O:KO180105C00045500,2018-01-02,2018-01-05,KO,C,45.5,112,0.1,0.06,-0.96,YES,0.08,0.17,0.06,0.13,0.1,0.06,16,1514869200000000000,3,45.91,45.54,45.94,45.5,45.94,46.07,46.2,46.2,0.0141,0.08,0.22,,
O:KO180105C00046000,2018-01-02,2018-01-05,KO,C,46.0,223,0.04,0.02,0.13,YES,0.03,0.07,0.02,0.04,0.04,0.02,35,1514869200000000000,3,45.91,45.54,45.94,45.5,45.94,46.07,46.2,46.2,0.0141,0.03,0.09,0.0251,0.3004
O:KO180105C00046500,2018-01-02,2018-01-05,KO,C,46.5,34,0.01,0.0,1.22,NO,0.0,0.01,0.0,0.0,0.01,0.0,8,1514869200000000000,3,45.91,45.54,45.94,45.5,45.94,46.07,46.2,46.2,0.0141,0.0,0.02,,
O:KO180105C00047000,2018-01-02,2018-01-05,KO,C,47.0,1,0.0,0.0,2.31,NO,0.0,0.0,0.0,0.0,0.0,0.0,1,1514869200000000000,3,45.91,45.54,45.94,45.5,45.94,46.07,46.2,46.2,0.0141,0.0,0.0,,
O:KO180112C00043000,2018-01-08,2018-01-12,KO,C,43.0,5,0.76,0.76,-6.72,YES,0.76,1.65,0.76,1.65,0.76,0.76,2,1515387600000000000,4,45.95,46.0,46.1,45.88,46.1,46.15,46.39,46.39,0.0141,0.76,1.65,,
O:KO180112C00043500,2018-01-08,2018-01-12,KO,C,43.5,4,0.63,0.63,-5.64,YES,0.63,1.37,0.63,1.37,0.63,0.63,2,1515387600000000000,4,45.95,46.0,46.1,45.88,46.1,46.15,46.39,46.39,0.0141,0.63,1.37,,
O:KO180112C00044000,2018-01-08,2018-01-12,KO,C,44.0,55,0.49,0.5,-4.56,YES,0.5,1.08,0.49,1.06,0.51,0.49,4,1515387600000000000,4,45.95,46.0,46.1,45.88,46.1,46.15,46.39,46.39,0.0141,0.5,1.11,,
O:KO180112C00045500,2018-01-08,2018-01-12,KO,C,45.5,71,0.14,0.16,-1.3,YES,0.15,0.33,0.13,0.28,0.17,0.13,8,1515387600000000000,4,45.95,46.0,46.1,45.88,46.1,46.15,46.39,46.39,0.0141,0.15,0.37,,
O:KO180112C00046000,2018-01-08,2018-01-12,KO,C,46.0,213,0.06,0.06,-0.22,YES,0.07,0.15,0.05,0.11,0.09,0.05,28,1515387600000000000,4,45.95,46.0,46.1,45.88,46.1,46.15,46.39,46.39,0.0141,0.07,0.2,,
O:KO180112C00046500,2018-01-08,2018-01-12,KO,C,46.5,257,0.02,0.02,0.87,NO,0.02,0.04,0.02,0.04,0.02,0.02,18,1515387600000000000,4,45.95,46.0,46.1,45.88,46.1,46.15,46.39,46.39,0.0141,0.02,0.04,0.0692,0.1202
O:KO180112C00047000,2018-01-08,2018-01-12,KO,C,47.0,11,0.01,0.0,1.95,NO,0.0,0.01,0.0,0.0,0.01,0.0,2,1515387600000000000,4,45.95,46.0,46.1,45.88,46.1,46.15,46.39,46.39,0.0141,0.0,0.02,,
O:KO180112C00047500,2018-01-08,2018-01-12,KO,C,47.5,1,0.02,0.02,3.04,NO,0.02,0.04,0.02,0.04,0.02,0.02,1,1515387600000000000,4,45.95,46.0,46.1,45.88,46.1,46.15,46.39,46.39,0.0141,0.02,0.04,0.1773,0.0534
O:KO180119C00027000,2018-01-16,2018-01-19,KO,C,27.0,5,4.89,4.89,-42.08,YES,4.89,10.49,4.89,10.49,4.89,4.89,1,1516078800000000000,3,46.15,46.53,46.62,46.14,46.62,47.16,47.25,47.25,0.0141,4.89,10.49,,
O:KO180119C00035000,2018-01-16,2018-01-19,KO,C,35.0,29,2.79,2.88,-24.92,YES,2.84,6.08,2.79,5.98,2.88,2.79,14,1516078800000000000,3,46.15,46.53,46.62,46.14,46.62,47.16,47.25,47.25,0.0141,2.84,6.18,,
O:KO180119C00040000,2018-01-16,2018-01-19,KO,C,40.0,59,1.55,1.63,-14.2,YES,1.56,3.36,1.5,3.22,1.63,1.5,17,1516078800000000000,3,46.15,46.53,46.62,46.14,46.62,47.16,47.25,47.25,0.0141,1.56,3.5,,
