ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct,implied_volatility,probability_itm
O:KO210108C00046000,2021-01-04,2021-01-08,KO,C,46.0,5,1.52,1.52,-15.8,YES,1.52,2.78,1.52,2.78,1.52,1.52,1,1609736400000000000,4,54.27,52.76,54.63,52.03,54.63,51.08,51.12,51.12,0.0009,1.52,2.78,,
O:KO210108C00047500,2021-01-04,2021-01-08,KO,C,47.5,10,1.3,1.3,-13.05,YES,1.3,2.38,1.3,2.38,1.3,1.3,1,1609736400000000000,4,54.27,52.76,54.63,52.03,54.63,51.08,51.12,51.12,0.0009,1.3,2.38,,
O:KO210108C00048000,2021-01-04,2021-01-08,KO,C,48.0,10,1.45,1.45,-12.14,YES,1.45,2.65,1.45,2.65,1.45,1.45,1,1609736400000000000,4,54.27,52.76,54.63,52.03,54.63,51.08,51.12,51.12,0.0009,1.45,2.65,,
O:KO210108C00048500,2021-01-04,2021-01-08,KO,C,48.5,9,1.26,1.26,-11.22,YES,1.26,2.31,1.26,2.31,1.26,1.26,1,1609736400000000000,4,54.27,52.76,54.63,52.03,54.63,51.08,51.12,51.12,0.0009,1.26,2.31,,
O:KO210108C00050000,2021-01-04,2021-01-08,KO,C,50.0,65,1.16,0.73,-8.48,YES,0.89,1.63,0.62,1.13,1.16,0.62,9,1609736400000000000,4,54.27,52.76,54.63,52.03,54.63,51.08,51.12,51.12,0.0009,0.89,2.12,,
O:KO210108C00050500,2021-01-04,2021-01-08,KO,C,50.5,5,0.5,0.6,-7.56,YES,0.55,1.01,0.5,0.92,0.6,0.5,5,1609736400000000000,4,54.27,52.76,54.63,52.03,54.63,51.08,51.12,51.12,0.0009,0.55,1.1,,
O:KO210108C00051000,2021-01-04,2021-01-08,KO,C,51.0,8,0.86,0.37,-6.64,YES,0.62,1.13,0.37,0.68,0.86,0.37,5,1609736400000000000,4,54.27,52.76,54.63,52.03,54.63,51.08,51.12,51.12,0.0009,0.62,1.57,,
O:KO210108C00051500,2021-01-04,2021-01-08,KO,C,51.5,184,0.36,0.38,-5.73,NO,0.32,0.59,0.26,0.48,0.38,0.26,22,1609736400000000000,4,54.27,52.76,54.63,52.03,54.63,51.08,51.12,51.12,0.0009,0.32,0.7,,
O:KO210108C00052000,2021-01-04,2021-01-08,KO,C,52.0,828,0.63,0.27,-4.81,NO,0.4,0.74,0.18,0.33,0.63,0.18,153,1609736400000000000,4,54.27,52.76,54.63,52.03,54.63,51.08,51.12,51.12,0.0009,0.4,1.15,,
O:KO210108C00052500,2021-01-04,2021-01-08,KO,C,52.5,3371,0.4,0.19,-3.9,NO,0.26,0.48,0.12,0.22,0.4,0.12,386,1609736400000000000,4,54.27,52.76,54.63,52.03,54.63,51.08,51.12,51.12,0.0009,0.26,0.73,,
O:KO210108C00053000,2021-01-04,2021-01-08,KO,C,53.0,2634,0.28,0.12,-2.98,NO,0.19,0.35,0.08,0.15,0.3,0.08,287,1609736400000000000,4,54.27,52.76,54.63,52.03,54.63,51.08,51.12,51.12,0.0009,0.19,0.55,,
O:KO210108C00053500,2021-01-04,2021-01-08,KO,C,53.5,1602,0.27,0.08,-2.07,NO,0.16,0.29,0.05,0.09,0.27,0.05,291,1609736400000000000,4,54.27,52.76,54.63,52.03,54.63,51.08,51.12,51.12,0.0009,0.16,0.49,,
O:KO210108C00054000,2021-01-04,2021-01-08,KO,C,54.0,1216,0.27,0.04,-1.15,NO,0.15,0.27,0.03,0.05,0.27,0.03,267,1609736400000000000,4,54.27,52.76,54.63,52.03,54.63,51.08,51.12,51.12,0.0009,0.15,0.49,,
O:KO210108C00054500,2021-01-04,2021-01-08,KO,C,54.5,838,0.17,0.03,-0.24,NO,0.1,0.17,0.02,0.04,0.17,0.02,155,1609736400000000000,4,54.27,52.76,54.63,52.03,54.63,51.08,51.12,51.12,0.0009,0.1,0.31,,
O:KO210108C00055000,2021-01-04,2021-01-08,KO,C,55.0,463,0.13,0.02,0.68,NO,0.07,0.13,0.01,0.02,0.13,0.01,169,1609736400000000000,4,54.27,52.76,54.63,52.03,54.63,51.08,51.12,51.12,0.0009,0.07,0.24,0.056,0.1246
O:KO210108C00055500,2021-01-04,2021-01-08,KO,C,55.5,236,0.06,0.01,1.59,NO,0.04,0.07,0.01,0.02,0.07,0.01,78,1609736400000000000,4,54.27,52.76,54.63,52.03,54.63,51.08,51.12,51.12,0.0009,0.04,0.13,0.0899,0.0462
O:KO210108C00056000,2021-01-04,2021-01-08,KO,C,56.0,165,0.04,0.0,2.51,NO,0.02,0.04,0.0,0.0,0.04,0.0,55,1609736400000000000,4,54.27,52.76,54.63,52.03,54.63,51.08,51.12,51.12,0.0009,0.02,0.07,0.1479846167386977,0.0541446743891871
O:KO210108C00056500,2021-01-04,2021-01-08,KO,C,56.5,24,0.02,0.0,3.42,NO,0.01,0.02,0.0,0.0,0.02,0.0,19,1609736400000000000,4,54.27,52.76,54.63,52.03,54.63,51.08,51.12,51.12,0.0009,0.01,0.04,0.1668136749816403,0.0264619740466411
O:KO210108C00057000,2021-01-04,2021-01-08,KO,C,57.0,20,0.0,0.0,4.34,NO,0.01,0.02,0.0,0.0,0.02,0.0,10,1609736400000000000,4,54.27,52.76,54.63,52.03,54.63,51.08,51.12,51.12,0.0009,0.01,0.04,0.202606893705054,0.0220878235910279
O:KO210108C00057500,2021-01-04,2021-01-08,KO,C,57.5,35,0.01,0.01,5.25,NO,0.0,0.01,0.0,0.0,0.01,0.0,8,1609736400000000000,4,54.27,52.76,54.63,52.03,54.63,51.08,51.12,51.12,0.0009,0.0,0.02,0.2372,0.019
O:KO210108C00058000,2021-01-04,2021-01-08,KO,C,58.0,14,0.0,0.0,6.17,NO,0.0,0.0,0.0,0.0,0.0,0.0,5,1609736400000000000,4,54.27,52.76,54.63,52.03,54.63,51.08,51.12,51.12,0.0009,0.0,0.0,,
O:KO210108C00065000,2021-01-04,2021-01-08,KO,C,65.0,1,0.0,0.0,18.98,NO,0.0,0.0,0.0,0.0,0.0,0.0,1,1609736400000000000,4,54.27,52.76,54.63,52.03,54.63,51.08,51.12,51.12,0.0009,0.0,0.0,,
O:KO210115C00038000,2021-01-11,2021-01-15,KO,C,38.0,6,3.16,3.06,-25.29,YES,3.1,6.1,3.05,6.0,3.16,3.05,4,1610341200000000000,4,50.62,50.2,50.86,49.95,50.86,48.7,49.18,49.18,0.0009,3.1,6.21,,
O:KO210115C00040000,2021-01-11,2021-01-15,KO,C,40.0,10,2.5,2.5,-21.35,YES,2.5,4.92,2.5,4.92,2.5,2.5,1,1610341200000000000,4,50.62,50.2,50.86,49.95,50.86,48.7,49.18,49.18,0.0009,2.5,4.92,,
O:KO210115C00043000,2021-01-11,2021-01-15,KO,C,43.0,2,1.88,1.88,-15.45,YES,1.88,3.7,1.88,3.7,1.88,1.88,1,1610341200000000000,4,50.62,50.2,50.86,49.95,50.86,48.7,49.18,49.18,0.0009,1.88,3.7,,
