ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct,implied_volatility,probability_itm
O:KO170106C00039500,2017-01-03,2017-01-06,KO,C,39.5,15,0.46,0.51,-5.52,YES,0.5,1.2,0.46,1.1,0.54,0.46,7,1483419600000000000,3,41.5,41.8,41.81,41.28,41.81,41.74,41.81,41.81,0.0065,0.5,1.29,,
O:KO170106C00040500,2017-01-03,2017-01-06,KO,C,40.5,10,0.3,0.3,-3.13,YES,0.3,0.72,0.3,0.72,0.3,0.3,1,1483419600000000000,3,41.5,41.8,41.81,41.28,41.81,41.74,41.81,41.81,0.0065,0.3,0.72,,
O:KO170106C00041000,2017-01-03,2017-01-06,KO,C,41.0,56,0.14,0.17,-1.94,YES,0.16,0.37,0.14,0.33,0.17,0.14,7,1483419600000000000,3,41.5,41.8,41.81,41.28,41.81,41.74,41.81,41.81,0.0065,0.16,0.41,,
O:KO170106C00041500,2017-01-03,2017-01-06,KO,C,41.5,388,0.06,0.08,-0.74,YES,0.06,0.14,0.04,0.1,0.08,0.04,46,1483419600000000000,3,41.5,41.8,41.81,41.28,41.81,41.74,41.81,41.81,0.0065,0.06,0.19,,
O:KO170106C00042000,2017-01-03,2017-01-06,KO,C,42.0,194,0.02,0.02,0.45,NO,0.02,0.04,0.01,0.02,0.02,0.01,19,1483419600000000000,3,41.5,41.8,41.81,41.28,41.81,41.74,41.81,41.81,0.0065,0.02,0.05,0.054,0.1792
O:KO170106C00042500,2017-01-03,2017-01-06,KO,C,42.5,11,0.01,0.01,1.65,NO,0.01,0.02,0.01,0.02,0.01,0.01,2,1483419600000000000,3,41.5,41.8,41.81,41.28,41.81,41.74,41.81,41.81,0.0065,0.01,0.02,0.1125,0.0543
O:KO170113C00039000,2017-01-09,2017-01-13,KO,C,39.0,17,0.6,0.6,-6.2,YES,0.59,1.42,0.58,1.39,0.6,0.58,7,1483938000000000000,4,41.23,41.32,41.58,41.21,41.58,40.88,41.04,41.04,0.0065,0.59,1.44,,
O:KO170113C00039500,2017-01-09,2017-01-13,KO,C,39.5,1,0.46,0.46,-5.0,YES,0.46,1.11,0.46,1.11,0.46,0.46,1,1483938000000000000,4,41.23,41.32,41.58,41.21,41.58,40.88,41.04,41.04,0.0065,0.46,1.11,,
O:KO170113C00040000,2017-01-09,2017-01-13,KO,C,40.0,4,0.35,0.35,-3.8,YES,0.35,0.84,0.35,0.84,0.35,0.35,2,1483938000000000000,4,41.23,41.32,41.58,41.21,41.58,40.88,41.04,41.04,0.0065,0.35,0.84,,
O:KO170113C00040500,2017-01-09,2017-01-13,KO,C,40.5,18,0.26,0.23,-2.6,YES,0.24,0.59,0.23,0.55,0.26,0.23,6,1483938000000000000,4,41.23,41.32,41.58,41.21,41.58,40.88,41.04,41.04,0.0065,0.24,0.63,,
O:KO170113C00041000,2017-01-09,2017-01-13,KO,C,41.0,106,0.14,0.12,-1.39,YES,0.13,0.31,0.12,0.29,0.14,0.12,9,1483938000000000000,4,41.23,41.32,41.58,41.21,41.58,40.88,41.04,41.04,0.0065,0.13,0.34,,
O:KO170113C00041500,2017-01-09,2017-01-13,KO,C,41.5,261,0.04,0.04,-0.19,NO,0.06,0.13,0.04,0.1,0.07,0.04,54,1483938000000000000,4,41.23,41.32,41.58,41.21,41.58,40.88,41.04,41.04,0.0065,0.06,0.17,,
O:KO170113C00042000,2017-01-09,2017-01-13,KO,C,42.0,154,0.02,0.01,1.01,NO,0.02,0.04,0.01,0.02,0.02,0.01,27,1483938000000000000,4,41.23,41.32,41.58,41.21,41.58,40.88,41.04,41.04,0.0065,0.02,0.05,0.0667,0.0758
O:KO170120C00025000,2017-01-17,2017-01-20,KO,C,25.0,2,3.92,3.92,-39.47,YES,3.92,9.49,3.92,9.49,3.92,3.92,2,1484629200000000000,3,40.84,41.22,41.3,40.8,41.3,41.32,41.44,41.44,0.0065,3.92,9.49,,
O:KO170120C00033000,2017-01-17,2017-01-20,KO,C,33.0,34,1.98,2.04,-20.1,YES,2.01,4.87,1.98,4.79,2.04,1.98,3,1484629200000000000,3,40.84,41.22,41.3,40.8,41.3,41.32,41.44,41.44,0.0065,2.01,4.94,,
O:KO170120C00035000,2017-01-17,2017-01-20,KO,C,35.0,1467,1.36,1.55,-15.25,YES,1.65,4.0,1.36,3.29,1.94,1.36,317,1484629200000000000,3,40.84,41.22,41.3,40.8,41.3,41.32,41.44,41.44,0.0065,1.65,4.7,,
O:KO170120C00036000,2017-01-17,2017-01-20,KO,C,36.0,2,1.18,1.18,-12.83,YES,1.18,2.86,1.18,2.86,1.18,1.18,2,1484629200000000000,3,40.84,41.22,41.3,40.8,41.3,41.32,41.44,41.44,0.0065,1.18,2.86,,
O:KO170120C00038000,2017-01-17,2017-01-20,KO,C,38.0,63,0.68,0.78,-7.99,YES,0.75,1.8,0.68,1.65,0.81,0.68,12,1484629200000000000,3,40.84,41.22,41.3,40.8,41.3,41.32,41.44,41.44,0.0065,0.75,1.96,,
O:KO170120C00038500,2017-01-17,2017-01-20,KO,C,38.5,22,0.68,0.68,-6.78,YES,0.68,1.65,0.68,1.65,0.68,0.68,1,1484629200000000000,3,40.84,41.22,41.3,40.8,41.3,41.32,41.44,41.44,0.0065,0.68,1.65,,
O:KO170120C00039000,2017-01-17,2017-01-20,KO,C,39.0,37,0.49,0.57,-5.57,YES,0.53,1.28,0.49,1.19,0.57,0.49,6,1484629200000000000,3,40.84,41.22,41.3,40.8,41.3,41.32,41.44,41.44,0.0065,0.53,1.38,,
O:KO170120C00039500,2017-01-17,2017-01-20,KO,C,39.5,181,0.36,0.42,-4.36,YES,0.4,0.97,0.36,0.87,0.44,0.36,14,1484629200000000000,3,40.84,41.22,41.3,40.8,41.3,41.32,41.44,41.44,0.0065,0.4,1.07,,
O:KO170120C00040000,2017-01-17,2017-01-20,KO,C,40.0,792,0.22,0.31,-3.15,YES,0.27,0.65,0.22,0.53,0.32,0.22,52,1484629200000000000,3,40.84,41.22,41.3,40.8,41.3,41.32,41.44,41.44,0.0065,0.27,0.77,,
O:KO170120C00040500,2017-01-17,2017-01-20,KO,C,40.5,109,0.17,0.2,-1.94,YES,0.16,0.4,0.13,0.31,0.2,0.13,9,1484629200000000000,3,40.84,41.22,41.3,40.8,41.3,41.32,41.44,41.44,0.0065,0.16,0.48,,
O:KO170120C00041000,2017-01-17,2017-01-20,KO,C,41.0,1360,0.04,0.08,-0.73,YES,0.06,0.16,0.04,0.1,0.09,0.04,102,1484629200000000000,3,40.84,41.22,41.3,40.8,41.3,41.32,41.44,41.44,0.0065,0.06,0.22,,
O:KO170120C00041500,2017-01-17,2017-01-20,KO,C,41.5,261,0.01,0.02,0.48,NO,0.02,0.04,0.01,0.02,0.02,0.01,28,1484629200000000000,3,40.84,41.22,41.3,40.8,41.3,41.32,41.44,41.44,0.0065,0.02,0.05,0.0564,0.1746
