ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct,implied_volatility,probability_itm
O:MU230217C00035000,2023-01-17,2023-02-17,MU,C,35.0,2,22.07,22.07,-40.27,YES,22.07,37.66,22.07,37.66,22.07,22.07,2,1673931600000000000,31.0,Monthly,57.16,56.85,58.6,56.55,58.6,59.01,60.18,60.18,0.0433,22.07,37.66,,
O:MU230217C00045000,2023-01-17,2023-02-17,MU,C,45.0,1,12.2,12.2,-23.21,YES,12.2,20.82,12.2,20.82,12.2,12.2,1,1673931600000000000,31.0,Monthly,57.16,56.85,58.6,56.55,58.6,59.01,60.18,60.18,0.0433,12.2,20.82,,
O:MU230217C00050000,2023-01-17,2023-02-17,MU,C,50.0,60,8.0,7.84,-14.68,YES,8.14,13.88,7.5,12.8,8.77,7.5,13,1673931600000000000,31.0,Monthly,57.16,56.85,58.6,56.55,58.6,59.01,60.18,60.18,0.0433,8.14,14.97,,
O:MU230217C00052500,2023-01-17,2023-02-17,MU,C,52.5,36,5.95,5.7,-10.41,YES,6.02,10.26,5.48,9.35,6.55,5.48,11,1673931600000000000,31.0,Monthly,57.16,56.85,58.6,56.55,58.6,59.01,60.18,60.18,0.0433,6.02,11.18,,
O:MU230217C00055000,2023-01-17,2023-02-17,MU,C,55.0,163,4.35,3.77,-6.14,YES,4.38,7.48,3.77,6.43,5.0,3.77,57,1673931600000000000,31.0,Monthly,57.16,56.85,58.6,56.55,58.6,59.01,60.18,60.18,0.0433,4.38,8.53,0.0,1.0
O:MU230217C00057500,2023-01-17,2023-02-17,MU,C,57.5,146,2.63,2.37,-1.88,YES,2.87,4.9,2.34,3.99,3.4,2.34,62,1673931600000000000,31.0,Monthly,57.16,56.85,58.6,56.55,58.6,59.01,60.18,60.18,0.0433,2.87,5.8,0.2422,0.6123
O:MU230217C00060000,2023-01-17,2023-02-17,MU,C,60.0,366,1.55,1.35,2.39,YES,1.76,3.0,1.35,2.3,2.17,1.35,122,1673931600000000000,31.0,Monthly,57.16,56.85,58.6,56.55,58.6,59.01,60.18,60.18,0.0433,1.76,3.7,0.2735,0.3859
O:MU230217C00062500,2023-01-17,2023-02-17,MU,C,62.5,219,0.87,0.7,6.66,NO,0.97,1.66,0.7,1.19,1.24,0.7,67,1673931600000000000,31.0,Monthly,57.16,56.85,58.6,56.55,58.6,59.01,60.18,60.18,0.0433,0.97,2.12,0.2889,0.2225
O:MU230217C00065000,2023-01-17,2023-02-17,MU,C,65.0,426,0.43,0.35,10.92,NO,0.5,0.84,0.34,0.58,0.65,0.34,113,1673931600000000000,31.0,Monthly,57.16,56.85,58.6,56.55,58.6,59.01,60.18,60.18,0.0433,0.5,1.11,0.303,0.1197
O:MU230217C00067500,2023-01-17,2023-02-17,MU,C,67.5,67,0.21,0.16,15.19,NO,0.22,0.38,0.16,0.27,0.29,0.16,13,1673931600000000000,31.0,Monthly,57.16,56.85,58.6,56.55,58.6,59.01,60.18,60.18,0.0433,0.22,0.49,0.3113,0.059
O:MU230217C00070000,2023-01-17,2023-02-17,MU,C,70.0,30,0.15,0.1,19.45,NO,0.12,0.21,0.1,0.17,0.15,0.1,9,1673931600000000000,31.0,Monthly,57.16,56.85,58.6,56.55,58.6,59.01,60.18,60.18,0.0433,0.12,0.26,0.3396,0.0353
O:MU230217C00072500,2023-01-17,2023-02-17,MU,C,72.5,2,0.06,0.06,23.72,NO,0.06,0.1,0.06,0.1,0.06,0.06,2,1673931600000000000,31.0,Monthly,57.16,56.85,58.6,56.55,58.6,59.01,60.18,60.18,0.0433,0.06,0.1,0.3611,0.0207
O:MU230217C00075000,2023-01-17,2023-02-17,MU,C,75.0,1,0.04,0.04,27.99,NO,0.04,0.07,0.04,0.07,0.04,0.04,1,1673931600000000000,31.0,Monthly,57.16,56.85,58.6,56.55,58.6,59.01,60.18,60.18,0.0433,0.04,0.07,0.3852,0.0132
O:MU230217C00042500,2023-01-18,2023-02-17,MU,C,42.5,2,14.49,14.49,-26.79,YES,14.49,24.96,14.49,24.96,14.49,14.49,1,1674018000000000000,30.0,Monthly,57.51,56.51,58.05,56.36,58.05,59.01,60.18,60.18,0.0433,14.49,24.96,,
O:MU230217C00045000,2023-01-18,2023-02-17,MU,C,45.0,2,11.9,12.15,-22.48,YES,12.02,20.72,11.9,20.5,12.15,11.9,2,1674018000000000000,30.0,Monthly,57.51,56.51,58.05,56.36,58.05,59.01,60.18,60.18,0.0433,12.02,20.93,,
O:MU230217C00050000,2023-01-18,2023-02-17,MU,C,50.0,7,8.2,7.41,-13.87,YES,7.78,13.4,7.29,12.56,8.27,7.29,7,1674018000000000000,30.0,Monthly,57.51,56.51,58.05,56.36,58.05,59.01,60.18,60.18,0.0433,7.78,14.25,,
O:MU230217C00052500,2023-01-18,2023-02-17,MU,C,52.5,17,6.17,5.25,-9.56,YES,5.7,9.81,5.22,8.99,6.17,5.22,7,1674018000000000000,30.0,Monthly,57.51,56.51,58.05,56.36,58.05,59.01,60.18,60.18,0.0433,5.7,10.63,4.702247774051652e-05,1.0
O:MU230217C00055000,2023-01-18,2023-02-17,MU,C,55.0,329,4.38,3.61,-5.25,YES,3.96,6.82,3.42,5.89,4.5,3.42,42,1674018000000000000,30.0,Monthly,57.51,56.51,58.05,56.36,58.05,59.01,60.18,60.18,0.0433,3.96,7.75,0.2236,0.8066
O:MU230217C00057500,2023-01-18,2023-02-17,MU,C,57.5,325,2.66,2.11,-0.95,YES,2.51,4.32,2.11,3.63,2.91,2.11,71,1674018000000000000,30.0,Monthly,57.51,56.51,58.05,56.36,58.05,59.01,60.18,60.18,0.0433,2.51,5.01,0.2588,0.5554
O:MU230217C00060000,2023-01-18,2023-02-17,MU,C,60.0,218,1.56,1.17,3.36,YES,1.46,2.52,1.17,2.02,1.75,1.17,59,1674018000000000000,30.0,Monthly,57.51,56.51,58.05,56.36,58.05,59.01,60.18,60.18,0.0433,1.46,3.01,0.2842,0.3436
O:MU230217C00062500,2023-01-18,2023-02-17,MU,C,62.5,131,0.89,0.59,7.67,NO,0.75,1.29,0.59,1.02,0.91,0.59,32,1674018000000000000,30.0,Monthly,57.51,56.51,58.05,56.36,58.05,59.01,60.18,60.18,0.0433,0.75,1.57,0.2975,0.193
O:MU230217C00065000,2023-01-18,2023-02-17,MU,C,65.0,456,0.42,0.27,11.97,NO,0.37,0.64,0.27,0.47,0.47,0.27,87,1674018000000000000,30.0,Monthly,57.51,56.51,58.05,56.36,58.05,59.01,60.18,60.18,0.0433,0.37,0.81,0.3051,0.0975
O:MU230217C00067500,2023-01-18,2023-02-17,MU,C,67.5,40,0.21,0.15,16.28,NO,0.18,0.3,0.13,0.22,0.22,0.13,8,1674018000000000000,30.0,Monthly,57.51,56.51,58.05,56.36,58.05,59.01,60.18,60.18,0.0433,0.18,0.38,0.3291,0.0539
